ABW,SI.POV.NAHC,Aruba,,,,,,,,,,,,,,,,,
AFE,SI.POV.NAHC,Africa Eastern and Southern,,,,,,,,,,,,,,,,,
TLA,SI.POV.NAHC,Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,
TLS,SI.POV.NAHC,Timor-Leste,,,,,,50.4,,,,,,,41.8,,,,
TMN,SI.POV.NAHC,Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,
TON,SI.POV.NAHC,Tonga,,,,,,,,22.5,,,,,,,,,
TSA,SI.POV.NAHC,South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,
TSS,SI.POV.NAHC,Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,
TTO,SI.POV.NAHC,Trinidad and Tobago,,,,,,,,,,,,,,,,,
TUN,SI.POV.NAHC,Tunisia,,,,23.1,,,,,20.5,,,,,15.2,,,
TUR,SI.POV.NAHC,Turkey,,,,18.6,16.3,16.7,17.1,16.9,16.1,16.3,15,15,14.7,14.3,13.5,13.9,14.4
TUV,SI.POV.NAHC,Tuvalu,,,,,,,,,26.3,,,,,,,,
TZA,SI.POV.NAHC,Tanzania,,,,,,34.4,,,,28.2,,,,,,26.4,
UGA,SI.POV.NAHC,Uganda,38.8,,,31.1,,,,24.5,,,19.7,,,,21.4,,
UKR,SI.POV.NAHC,Ukraine,83.3,76.2,65.6,55.3,49.7,12.7,7.1,5.8,8.6,7.8,9,8.3,8.6,6.4,3.8,2.4,1.3
UMC,SI.POV.NAHC,Upper middle income,,,,,,,,,,,,,,,,,
URY,SI.POV.NAHC,Uruguay,,,,,32.5,29.6,24.2,21,18.5,13.7,12.4,11.5,9.7,9.7,9.4,7.9,8.1
USA,SI.POV.NAHC,United States,,,,,,,,,,,,,,,,,
UZB,SI.POV.NAHC,Uzbekistan,,,,,,,,,,,15,14.1,,,,,
VCT,SI.POV.NAHC,St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,
VEN,SI.POV.NAHC,"Venezuela, RB",41.1,54,53.1,42.4,33.1,27.5,27.7,26.4,26.8,27.4,27.2,29.4,29.5,33.1,,,
VGB,SI.POV.NAHC,British Virgin Islands,,,,,,,,,,,,,,,,,
VIR,SI.POV.NAHC,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,
VNM,SI.POV.NAHC,Vietnam,,,,,,,,,20.7,,17.2,,13.5,,9.8,,6.7
VUT,SI.POV.NAHC,Vanuatu,,,,,,,,,12.7,,,,,,,,
WLD,SI.POV.NAHC,World,,,,,,,,,,,,,,,,,
WSM,SI.POV.NAHC,Samoa,,,,,,,26.9,,,,,20.3,,,,,
XKX,SI.POV.NAHC,Kosovo,,,,,,,,,,,22.9,17.6,21.1,17.6,,,
YEM,SI.POV.NAHC,"Yemen, Rep.",,,,34.8,,,,,,,,,48.6,,,,
ZAF,SI.POV.NAHC,South Africa,,,,66.6,,,62.1,,53.2,,,,55.5,,,,
ZMB,SI.POV.NAHC,Zambia,,,,,,,,,54.7,,,,,54.4,,,
ZWE,SI.POV.NAHC,Zimbabwe,,,,,,,,,,22.5,,,,,,30.4,
