BDI,NGDPDPC,Burundi,116.392,108.066,122.381,148.71,164.575,170.174,195.79,208.78,231.549,247.097,250.118,255.319,273.133,304.243,281.062,291.859,271.289
CPV,NGDPDPC,Cabo Verde,1501.55,1935.48,2188,2298.4,2571.82,3110.45,3636.13,3416.22,3312.04,3672.58,3388.88,3557.87,3532.99,2996.36,3082.16,3239.07,3616.44
KHM,NGDPDPC,Cambodia,337.501,360.659,405.629,470.683,536.151,627.78,741.855,737.194,788.19,889.788,965.413,1034.82,1123.18,1203.48,1320.33,1446.88,1578.02
CMR,NGDPDPC,Cameroon,708.445,866.493,1010.49,1013.55,1063.14,1195.79,1377.15,1318.56,1287.57,1404.85,1355.4,1465.66,1543.03,1327.64,1363.95,1424.6,1535.19
CAN,NGDPDPC,Canada,24279.19,28338.75,32176.59,36439.62,40558.9,44716.99,46773.84,40990.63,47627.35,52285.94,52744,52708.61,51020.84,43626.47,42382.64,45191.96,46532.17
CAF,NGDPDPC,Central African Republic,260.865,310.302,336.409,356.688,381.315,427.313,485.807,482.648,492.078,551.028,566.199,380.304,424.67,377.476,402.053,450.744,488.563
TCD,NGDPDPC,Chad,250.264,330.959,513.888,661.203,712.529,803.018,932.601,805.798,895.354,985.629,970.738,982.92,1024.84,776.105,700.558,671.18,713.034
CHL,NGDPDPC,Chile,4443.76,4770.33,6193.09,7600.35,9473.01,10507.91,10748.98,10220.07,12794.28,14610.79,15307.79,15804.44,14643.45,13570.89,13779.04,15033.26,15862.05
CHN,NGDPDPC,China,1141.15,1282.2,1499.75,1751.43,2095.21,2691.07,3446.78,3813.41,4499.79,5560.74,6306.66,7073.49,7694.15,8084.8,8119.62,8823.46,9919.81
COL,NGDPDPC,Colombia,2354.59,2246.96,2745.83,3394.81,3727.42,4694.82,5455.54,5168.38,6295.29,7274.74,7957.83,8108.78,7998.83,6088.67,5799.62,6327.38,6704.75
COM,NGDPDPC,Comoros,757.399,949.68,1055.36,1085.66,1110.98,1251.86,1403.8,1351.15,1322.64,1450.16,1403.42,1500.73,1505.18,1231.14,1256.04,1300.57,1386.01
COD,NGDPDPC,Democratic Republic of the Congo,171.076,171.505,189.173,215.172,248.176,280.397,316.269,289.689,326.681,379.705,417.545,450.642,479.602,490.698,459.14,456.398,553.329
COG,NGDPDPC,Republic of Congo,1109.28,1255.57,1617.33,2058.3,2436.38,2586.3,3346.18,2722.04,3597.96,4175.34,4607.39,4559.73,4438.24,2873.72,2395.18,2555.44,3007.47
CRI,NGDPDPC,Costa Rica,4122.83,4227.82,4483.59,4756.34,5309.27,6194.05,6993.9,6879.27,8268.86,9270.57,10107.45,10764.53,10853.64,11635.2,11986.92,12185.26,12412.15
CIV,NGDPDPC,Côte d'Ivoire,1009.64,1216.94,1282.22,1287.97,1308.58,1458.24,1697.05,1657.6,1650.96,1660.45,1686.73,1919.16,2115.19,1932.22,1971.62,2066.85,2265.29
HRV,NGDPDPC,Croatia,6228.62,8054.46,9368.62,10215.39,11356.45,13542.21,15839.94,14134.16,13562.42,14608.2,13257.02,13673.37,13600.79,11780.6,12362.59,13450.09,15009.7
CYP,NGDPDPC,Cyprus,16188.53,20389.34,23969.99,25527.25,27448.4,31774.43,36009.56,32649.92,31439.12,32819.47,28993.69,27602,26995.19,23428.72,24692.5,26580.49,29300.33
CZE,NGDPDPC,Czech Republic,8056.32,9823.29,11751.9,13446.94,15284.67,18527.74,22925.75,19908.15,19983.58,21890.78,19880.9,20129.62,19915.38,17842.87,18597.21,20666.67,23463.6
DNK,NGDPDPC,Denmark,33275.56,40512.05,46571.28,48872.1,52121.25,58641.19,64531.12,58286.54,58177.16,61864.09,58623.41,61325.58,62729.5,53478.5,54862.85,57772.55,61731.15
DJI,NGDPDPC,Djibouti,1240.88,1270.62,1312.14,1358.03,1433.16,1536.89,1734.62,1741.3,1833.85,2011.15,2137.6,2235.73,2359.42,2532.6,2638,2711.46,2872.07
